date,voucher_number,voucher_type,party_ledger,guid,master_id,alter_id,stock_item,quantity,unit,billed_quantity,rate,amount,source_godown,destination_godown,batch_name,is_deemed_positive,movement_type
20260429,436,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005564,21860,38768,02 MAlai Dahi Tray,122.170,KG =  12.22 TRAY,122.170 KG =  12.22 TRAY,120.00/KG,14660.40,Main Store,Main Store,Primary Batch,No,IN
20260429,436,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005564,21860,38768,02 MAlai Dahi Tray,20.700,KG = -2.07 TRAY,-20.700 KG = -2.07 TRAY,120.00/KG,2484.00,Main Store,Main Store,Primary Batch,No,OUT
20260429,436,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005564,21860,38768,03 Mattha Dahi,52.780,KG,52.780 KG,56.00/KG,2955.68,Main Store,Main Store,Primary Batch,No,IN
20260429,436,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005564,21860,38768,03 Mattha Dahi,6.000,KG,-6.000 KG,56.00/KG,336.00,Main Store,Main Store,Primary Batch,No,OUT
20260429,436,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005564,21860,38768,05 TAK 500ml Pouch,100,NO.,100 NO.,18.00/NO.,1800.00,Main Store,Main Store,Primary Batch,No,IN
20260430,437,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000555a,21850,38728,01  DAHI CUP 200,16,NO. = -0.57 CRT,-16 NO. = -0.57 CRT,18.00/NO.,288.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,437,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000555a,21850,38728,05 TAK 500ml Pouch,5,NO.,-5 NO.,13.00/NO.,65.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,437,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000555a,21850,38728,10   Lassi  @10,24,NO.,-24 NO.,8.00/NO.,192.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,437,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000555a,21850,38728,50  D10,10,NO.,-10 NO.,8.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,438,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005567,21863,38771,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,18.00/NO.,1458.00,Main Store,Main Store,Primary Batch,No,IN
20260430,438,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005567,21863,38771,05 TAK 500ml Pouch,30,NO.,30 NO.,13.00/NO.,390.00,Main Store,Main Store,Primary Batch,No,IN
20260430,438,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005567,21863,38771,10   Lassi  @10,175,NO.,175 NO.,8.00/NO.,1400.00,Main Store,Main Store,Primary Batch,No,IN
20260430,438,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005567,21863,38771,50  D10,20,NO.,20 NO.,8.00/NO.,160.00,Main Store,Main Store,Primary Batch,No,IN
20260430,439,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005578,21880,38850,16  Bm  82,40.00,ltr,40.00 ltr,76.00/ltr,3040.00,Main Store,Main Store,Primary Batch,No,IN
20260430,440,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000557d,21885,38913,XX PL,6.100,KG,6.100 KG,360.00/KG,2196.00,Main Store,Main Store,Primary Batch,No,IN
20260430,440,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000557d,21885,38913,GREENPEASE Loose,3.000,KG,3.000 KG,160.00/KG,480.00,Main Store,Main Store,Primary Batch,No,IN
20260430,441,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000055a3,21923,38951,16  Bm  82,23.50,ltr,-23.50 ltr,78.00/ltr,1833.00,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,OUT
20260430,442,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000055d6,21974,39027,08  CHAKKA,2.000,KG,2.000 KG,280.00/KG,560.00,Main Store,Main Store,Primary Batch,No,IN
20260430,442,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000055d6,21974,39027,Soya  Panir,12,NO. =  3.000 KG,12 NO. =  3.000 KG,70.00/NO.,840.00,Main Store,Main Store,Primary Batch,No,IN
20260430,443,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000055e5,21989,39043,05 TAK 500ml Pouch,50,NO.,50 NO.,13.00/NO.,650.00,Main Store,Main Store,Primary Batch,No,IN
20260430,444,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078ec,30956,55988,01  DAHI CUP 200,43,NO. = -1.54 CRT,-43 NO. = -1.54 CRT,18.00/NO.,774.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,444,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078ec,30956,55988,05 TAK 500ml Pouch,50,NO.,-50 NO.,13.00/NO.,650.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,445,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000055f0,22000,39075,07 BM GHEE LOOSE,46.980,KG,46.980 KG,780.00/KG,36644.40,Main Store,Main Store,Primary Batch,No,IN
20260430,445,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000055f0,22000,39075,07 BM GHEE LOOSE,11.990,KG,-11.990 KG,780.00/KG,9352.20,Main Store,Main Store,Primary Batch,No,OUT
20260430,445,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000055f0,22000,39075,Vidyasagar Oil,19,NO.,19 NO.,260.00/NO.,4940.00,Main Store,Main Store,Primary Batch,No,IN
20260430,446,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005604,22020,39095,05 TAK 500ml Pouch,50,NO.,50 NO.,18.00/NO.,900.00,Main Store,Main Store,Primary Batch,No,IN
20260430,446,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005604,22020,39095,08  CHAKKA,2.250,KG,2.250 KG,280.00/KG,630.00,Main Store,Main Store,Primary Batch,No,IN
20260430,446,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005604,22020,39095,02 MAlai Dahi Tray,12.860,KG =  1.29 TRAY,12.860 KG =  1.29 TRAY,120.00/KG,1543.20,Main Store,Main Store,Primary Batch,No,IN
20260430,446,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005604,22020,39095,02 MAlai Dahi Tray,2.300,KG = -0.23 TRAY,-2.300 KG = -0.23 TRAY,120.00/KG,276.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,447,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005605,22021,39096,14  CM 56,40.50,ltr,-40.50 ltr,56.00/ltr,2268.00,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,OUT
20260430,447,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005605,22021,39096,17  cm 54,28.70,ltr,-28.70 ltr,54.00/ltr,1549.80,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,OUT
20260430,447,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005605,22021,39096,15  MISHR    68,23.50,ltr,-23.50 ltr,66.00/ltr,1551.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260430,447,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005605,22021,39096,16  Bm  82,31.10,ltr,-31.10 ltr,78.00/ltr,2425.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260430,448,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078e7,30951,55983,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,18.00/NO.,4374.00,Main Store,Main Store,Primary Batch,No,IN
20260430,448,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078e7,30951,55983,05 TAK 500ml Pouch,200,NO.,200 NO.,13.00/NO.,2600.00,Main Store,Main Store,Primary Batch,No,IN
20260430,448,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078e7,30951,55983,10   Lassi  @10,300,NO.,300 NO.,8.00/NO.,2400.00,Main Store,Main Store,Primary Batch,No,IN
20260430,448,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078e7,30951,55983,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260430,448,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078e7,30951,55983,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260430,449,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078ea,30954,55986,01  DAHI CUP 200,19,NO. = -0.68 CRT,-19 NO. = -0.68 CRT,18.00/NO.,342.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,449,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078ea,30954,55986,05 TAK 500ml Pouch,19,NO.,-19 NO.,13.00/NO.,247.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,449,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078ea,30954,55986,10   Lassi  @10,25,NO.,-25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,OUT
20260430,449,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078ea,30954,55986,50  D10,30,NO.,-30 NO.,8.00/NO.,240.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,450,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000560a,22026,39103,02 MAlai Dahi Tray,11.520,KG = -1.15 TRAY,-11.520 KG = -1.15 TRAY,120.00/KG,1382.40,Main Store,Main Store,Primary Batch,No,OUT
20260501,450,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000560a,22026,39103,02 MAlai Dahi Tray,3.000,KG =  0.30 TRAY,3.000 KG =  0.30 TRAY,120.00/KG,360.00,Main Store,Main Store,Primary Batch,No,IN
20260501,450,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000560a,22026,39103,43 Loose  Tak,2.900,KG,-2.900 KG,24.00/KG,69.60,Main Store,Main Store,Primary Batch,No,OUT
20260501,451,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005645,22085,39380,16  Bm  82,40.00,ltr,40.00 ltr,76.00/ltr,3040.00,Main Store,Main Store,Primary Batch,No,IN
20260501,452,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005670,22128,39739,16  Bm  82,19.00,ltr,19.00 ltr,78.00/ltr,1482.00,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260501,453,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000567a,22138,39819,16  Bm  82,10.45,ltr,-10.45 ltr,78.00/ltr,815.10,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,OUT
20260501,453,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000567a,22138,39819,15  MISHR    68,22.38,ltr,-22.38 ltr,66.00/ltr,1477.08,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260501,454,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000567b,22139,39820,15  MISHR    68,40.90,ltr,40.90 ltr,66.00/ltr,2699.40,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260501,455,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005688,22152,42256,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,18.00/NO.,4374.00,Main Store,Main Store,Primary Batch,No,IN
20260501,455,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005688,22152,42256,05 TAK 500ml Pouch,200,NO.,200 NO.,13.00/NO.,2600.00,Main Store,Main Store,Primary Batch,No,IN
20260501,455,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005688,22152,42256,10   Lassi  @10,450,NO.,450 NO.,8.00/NO.,3600.00,Main Store,Main Store,Primary Batch,No,IN
20260501,455,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005688,22152,42256,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,43 Loose  Tak,50.720,KG,50.720 KG,24.00/KG,1217.28,Main Store,Main Store,Primary Batch,No,IN
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,03 Mattha Dahi,51.190,KG,51.190 KG,56.00/KG,2866.64,Main Store,Main Store,Primary Batch,No,IN
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,03 Mattha Dahi,6.000,KG,-6.000 KG,56.00/KG,336.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,03 Mattha Dahi,26.450,KG,26.450 KG,56.00/KG,1481.20,Main Store,Main Store,Primary Batch,No,IN
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,03 Mattha Dahi,3.000,KG,-3.000 KG,56.00/KG,168.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,02 MAlai Dahi Tray,92.800,KG =  9.28 TRAY,92.800 KG =  9.28 TRAY,120.00/KG,11136.00,Main Store,Main Store,Primary Batch,No,IN
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,02 MAlai Dahi Tray,16.100,KG = -1.61 TRAY,-16.100 KG = -1.61 TRAY,120.00/KG,1932.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,05 TAK 500ml Pouch,100,NO.,100 NO.,18.00/NO.,1800.00,Main Store,Main Store,Primary Batch,No,IN
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,XX PL,37.220,KG,37.220 KG,360.00/KG,13399.20,Main Store,Main Store,Primary Batch,No,IN
20260501,456,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005689,22153,40058,XX PL,1.700,KG,-1.700 KG,360.00/KG,612.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,457,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000568a,22154,40059,08  CHAKKA,2.000,KG,2.000 KG,280.00/KG,560.00,Main Store,Main Store,1,No,IN
20260501,458,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000568b,22155,40060,15  MISHR    68,120.50,ltr,120.50 ltr,66.00/ltr,7953.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260501,459,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000568c,22156,40061,14  CM 56,81.50,ltr,81.50 ltr,56.00/ltr,4564.00,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260501,460,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000568d,22157,40062,16  Bm  82,75.90,ltr,75.90 ltr,78.00/ltr,5920.20,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,IN
20260501,461,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000568e,22158,40063,18  MISHR  70,25.90,ltr,25.90 ltr,70.00/ltr,1813.00,05  MISHR 70 GODOWN,05  MISHR 70 GODOWN,Primary Batch,No,IN
20260501,462,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000568f,22159,40064,15  MISHR    68,22.65,ltr,-22.65 ltr,66.00/ltr,1494.90,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260501,462,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000568f,22159,40064,14  CM 56,18.80,ltr,-18.80 ltr,56.00/ltr,1052.80,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,OUT
20260501,463,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005690,22160,40065,17  cm 54,81.70,ltr,81.70 ltr,54.00/ltr,4411.80,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,IN
20260501,464,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005691,22161,40066,15  MISHR    68,122.00,ltr,122.00 ltr,66.00/ltr,8052.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260501,465,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005692,22162,40067,14  CM 56,119.10,ltr,119.10 ltr,56.00/ltr,6669.60,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260501,466,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005693,22163,40068,15  MISHR    68,122.00,ltr,122.00 ltr,66.00/ltr,8052.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,IN
20260501,467,Sales,12  ATM  A,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005694,22164,40069,14  CM 56,40.30,ltr,40.30 ltr,56.00/ltr,2256.80,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,IN
20260501,468,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a1,22177,40082,16  Bm  82,39.30,ltr,-39.30 ltr,78.00/ltr,3065.40,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,No,OUT
20260501,468,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a1,22177,40082,17  cm 54,18.30,ltr,-18.30 ltr,54.00/ltr,988.20,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,OUT
20260501,468,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a1,22177,40082,18  MISHR  70,5.35,ltr,-5.35 ltr,70.00/ltr,374.50,05  MISHR 70 GODOWN,05  MISHR 70 GODOWN,Primary Batch,No,OUT
20260501,468,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a1,22177,40082,15  MISHR    68,26.10,ltr,-26.10 ltr,66.00/ltr,1722.60,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260501,468,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a1,22177,40082,14  CM 56,31.70,ltr,-31.70 ltr,56.00/ltr,1775.20,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,OUT
20260501,469,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a6,22182,42257,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,18.00/NO.,1458.00,Main Store,Main Store,Primary Batch,No,IN
20260501,469,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a6,22182,42257,05 TAK 500ml Pouch,50,NO.,50 NO.,13.00/NO.,650.00,Main Store,Main Store,Primary Batch,No,IN
20260501,469,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a6,22182,42257,XX PL,2.000,KG,2.000 KG,300.00/KG,600.00,Main Store,Main Store,Primary Batch,No,IN
20260501,469,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056a6,22182,42257,10   Lassi  @10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260501,470,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000057f5,22517,41517,01  DAHI CUP 200,11,NO. = -0.39 CRT,-11 NO. = -0.39 CRT,18.00/NO.,198.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,470,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000057f5,22517,41517,05 TAK 500ml Pouch,8,NO.,-8 NO.,13.00/NO.,104.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,470,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000057f5,22517,41517,10   Lassi  @10,2,NO.,-2 NO.,8.00/NO.,16.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,471,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d2,22226,40338,XX PL,23.600,KG,23.600 KG,360.00/KG,8496.00,Main Store,Main Store,Primary Batch,No,IN
20260501,471,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d2,22226,40338,06 CM GHEE LOOSE,16.550,KG,16.550 KG,760.00/KG,12578.00,Main Store,Main Store,Primary Batch,No,IN
20260501,471,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d2,22226,40338,06 CM GHEE LOOSE,11.000,KG,-11.000 KG,760.00/KG,8360.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,471,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d2,22226,40338,43 Loose  Tak,47.900,KG,47.900 KG,24.00/KG,1149.60,Main Store,Main Store,Primary Batch,No,IN
20260501,471,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d2,22226,40338,43 Loose  Tak,2.000,KG,-2.000 KG,24.00/KG,48.00,Main Store,Main Store,Primary Batch,No,OUT
20260501,472,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d6,22230,40372,06 CM GHEE LOOSE,48.700,KG,48.700 KG,760.00/KG,37012.00,Main Store,Main Store,Primary Batch,No,IN
20260501,472,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d6,22230,40372,06 CM GHEE LOOSE,4.430,KG,-4.430 KG,760.00/KG,3366.80,Main Store,Main Store,Primary Batch,No,OUT
20260501,472,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056d6,22230,40372,02 MAlai Dahi Tray,8.000,KG = -0.80 TRAY,-8.000 KG = -0.80 TRAY,120.00/KG,960.00,Main Store,Main Store,Primary Batch,No,OUT
20260502,473,Sales,HOTEL LADLI,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056b3,22195,40100,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260502,474,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000056eb,22251,40616,16  Bm  82,40.00,ltr,40.00 ltr,76.00/ltr,3040.00,Main Store,Main Store,Primary Batch,No,IN
20260502,475,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000570b,22283,40798,16  Bm  82,17.00,ltr,-17.00 ltr,78.00/ltr,1326.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260502,476,Sales,HOTEL LADLI,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005712,22290,40835,XX PL,1.000,KG,1.000 KG,320.00/KG,320.00,Main Store,Main Store,Primary Batch,No,IN
20260502,477,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005716,22294,41519,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,18.00/NO.,4374.00,Main Store,Main Store,Primary Batch,No,IN
20260502,477,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005716,22294,41519,05 TAK 500ml Pouch,200,NO.,200 NO.,13.00/NO.,2600.00,Main Store,Main Store,Primary Batch,No,IN
20260502,477,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005716,22294,41519,10   Lassi  @10,525,NO.,525 NO.,8.00/NO.,4200.00,Main Store,Main Store,Primary Batch,No,IN
20260502,477,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005716,22294,41519,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260502,477,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005716,22294,41519,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260502,478,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000571a,22298,41521,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,18.00/NO.,1458.00,Main Store,Main Store,Primary Batch,No,IN
20260502,478,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000571a,22298,41521,10   Lassi  @10,150,NO.,150 NO.,8.00/NO.,1200.00,Main Store,Main Store,Primary Batch,No,IN
